title,content,date,press,url,sentiment,sentiment_score,sentiment_num
"이재용 회장, 빌게이츠와 삼성전자 사옥서 회동…사회공헌 협력 논의","글로벌 사회공헌 협력 방안 논의…한미 경영 거물 잇단 회동
이재용 삼성전자 회장이 22일 삼성전자 서초 사옥을 방문해 오찬을 함께 한 빌 게이츠 게이츠재단 이사장을 배웅하고 있다. [사진출처 = 삼성전자]
이재용 삼성전자 회장이 한국을 찾은 빌 게이츠 게이츠재단 이사장과 만나 글로벌 사회공헌(CSR) 방안 협력에 관해 논의했다.
22일 삼성전자에 따르면 이 회장은 이날 서울 서초구 삼성전자 사옥에서 게이츠 이사장과 회동했다.
두 사람은 오찬을 함께 하며 기업의 사회공헌 방안 등에 대해 얘기 나눈 것으로 알려졌다.
앞서 삼성전자는 게이츠재단이 저개발 국가를 위해 2011년 시작한 신개념 위생 화장실 보급 프로젝트 ‘RT(Reinvent the Toilet·재발명 화장실) 프로젝트’를 추진하기도 했다.
이재용 삼성전자 회장이 22일 삼성전자 서초 사옥을 방문해 오찬을 함께 한 빌 게이츠 게이츠재단 이사장을 배웅하고 있다. [사진출처 = 삼성전자]
이 회장과 게이츠 이사장은 한국과 미국을 찾을 때마다 종종 만나 다양한 분야에서 의견을 공유하며 친분을 쌓아왔다.
게이츠 이사장은 지난 2023년 기업인 사회관계망서비스(SNS) 플랫폼 ‘링크드인’에 이 회장에게 선물 받은 ‘갤럭시 Z 폴드4’ 스마트폰 사용 후기를 직접 남기기도 했다.
당시 그는 인류 최초로 휴대전화 통화가 이뤄진 지 50주년을 맞이했다는 내용의 기사 내용을 링크하며 “첫 번째 휴대전화가 등장한 뒤 얼마나 많은 변화가 있었는지 생각하면 재밌다”라고 적었다.
SK와도 연쇄 회동…차세대 SMR 협력 논의
최태원 SK 회장과 빌 게이츠 게이츠재단 이사장이 지난 21일 서울 종로구 SK서린빌딩에서 악수를 하고 있다. [사진출처 = SK 수펙스추구협의회]
게이츠 이사장은 전날 서울 종로구 SK서린빌딩에서 최태원 회장과 만찬 회동을 갖기도 했다. SK가 2대 주주인 미국 테라파워의 SMR 기술 개발 및 상업화 관련 전략적 협력 방안을 논의하기 위해서다.
게이츠 이사장은 2008년 SMR 기업 테라파워를 설립한 뒤 이사회 의장을 맡고 있다.
최 회장은 전날 “한국과 SK가 테라파워 SMR 상용화에 중요한 역할을 할 수 있다고 믿는다”며 “SMR 안전성과 효율성, 친환경성을 바탕으로 시장 수용성을 높이는 노력을 함께 하자”고 말했다.
이에 게이츠 이사장은 “차세대 SMR의 빠른 실증과 확산을 위해 한국 정부의 규제 체계 수립과 공급망 구축 역할이 매우 중요하다”며 “이 경우 앞으로 SK와 테라파워가 세계 시장을 선도할 수 있다고 본다”고 말했다.
SK그룹과 게이츠 측은 이날 오전도 서울 여의도 콘래드호텔에서 연쇄 회동을 갖고 협력 방안 논의를 이어갔다.",2025.08.22. 오후 4:06,매일경제,https://n.news.naver.com/mnews/article/009/0005545968,neutral,0.9998,0
"이재용 회장, 방미사절단 출국…삼성·SK·LG 등 재계 총출동(종합)","美 한미 정상회담 계기 대규모 경제사절단 참여
삼성, 텍사스 반도체 공장 증설 발표 여부 관심
배터리·에너지·물류 투자 협력 논의 전망
이재용 삼성전자 회장, 최태원 SK그룹 회장, 구광모 LG그룹 회장, 김동관 한화그룹 부회장 등 재계 총수들이 오는 25일(현지시간) 미국 워싱턴D.C.에서 열리는 한미 정상회담 경제사절단 동행을 위한 출국길에 올랐다.
이 회장은 24일 오후 3시50분께 서울 강서구 서울김포비즈니스항공센터(SGBAC)에 도착해 방미 사절단 각오를 묻는 취재진에 질문에 살짝 미소 지으며 출국장으로 들어섰다. 이 회장의 출장길에는 정현호 사업지원TF 부회장, 최성안 삼성중공업 부회장, 오세철 삼성물산 사장 등이 동행한 것으로 전해진다.
이재용 삼성전자 회장이 미국 워싱턴DC에서 열리는 한미 정상회담의 경제사절단에 동행하기 위해 24일 서울 강서구 서울김포비즈니스항공센터(SGBAC)를 통해 출국하고 있다. 연합뉴스
업계에서는 삼성전자가 이번 한미정상회담을 계기로 미국 텍사스주 테일러 공장의 증설 계획을 밝힐지 주목하고 있다. 삼성전자는 미국 현지 반도체 생산 거점 확대를 위해 2030년까지 테일러에 170억달러(약 23조6000억원)를 투자하기로 한 데 이어 지난해에는 대미 투자 규모를 총 370억달러(51조원)로 확대했다.
아울러 삼성전자는 최근 이 회장의 미국 출장을 전후로 테슬라, 애플과 굵직한 대형 공급 계약을 따냈다. 테슬라와는 23조원에 육박하는 파운드리(반도체 위탁생산) 공급 계약을 맺었고 애플과도 차세대 칩 공급에 대해 계약하면서 미국 반도체 공장 증설 필요성이 커지고 있다.
배터리 분야에서의 추가 투자 가능성도 제기된다. 삼성SDI는 인디애나주를 주요 거점으로 스텔란티스와의 합작 1공장을 가동하고 있으며 2027년을 목표로 스텔란티스 합작 2공장 및 GM과의 합작 공장을 추진하고 있다. 빠르게 성장 중인 에너지저장장치(ESS) 시장에 대응하기 위해 현지 생산라인도 확보할 예정이다.
이번 방미 사절단에는 이 회장을 비롯해 최태원 SK그룹 회장, 정의선 현대차그룹 회장, 구광모 LG그룹 회장 등이 포함됐다.
앞서 최 회장은 이날 12시께 ""열심히 할게요""라는 각오를 다지며 방미사절단 출국길에 올랐고 이어 김 부회장, 구 회장도 출국장에 들어갔다.
이 밖에 조원태 한진그룹 회장, 정기선 HD현대 수석부회장, 박지원 두산에너빌리티 회장, 서정진 셀트리온그룹 회장 등도 방미사절단에 동행한다.
허태수 GS그룹 회장과 구자은 LS그룹 회장, 최윤범 고려아연 회장, 최수연 네이버 대표도 사절단에 이름을 올렸다.",2025.08.24. 오후 4:12,아시아경제,https://n.news.naver.com/mnews/article/277/0005641237,neutral,0.9996,0
"""삼성전자, HBM4 초기 개발 순항 중…'최선호주' 제시""-KB","서울 삼성전자 서초사옥. 사진=연합뉴스
KB증권은 29일 삼성전자에 대해 고대역폭메모리(HMB)4의 초기 개발이 순항 중으로 파악됐다며 업종 내 최선호주(Top-Pick)으로 꼽았다. 투자의견은 ‘매수’, 목표주가는 9만원을 각각 유지했다.
김동원 KB증권 연구원은 “(초기 개발 순항을 바탕으로) 삼성전자는 내년 1분기 평택 캠퍼스 신규 증설을 통해 내년 HBM 시장 점유율 확대가 기대된다”고 말했다. 삼성전자는 최근 내부 양산 승인(PRA) 절차를 완료하고 4분기부터 HBM4 초기 생산단계에 진입할 것이라고 김 연구원은 내다봤다.
그는 “엔비디아는 HBM4 공급업체들에게 더 높은 조건의 전력소모 감소와 속도 향상을 요구하고 있고, HBM4E의 경우 적층 단수 증가에 따른 집적도와 밀도 상승으로 생산공정의 난이도 심화가 예상된다”며 “삼성전자가 1c 나노미터(nm) 기반의 HBM4 생산 수율을 안정적으로 달성하면 내년 HBM 공급량은 큰 폭으로 증가할 것”이라고 기대했다.
실적도 지난 2분기를 바닥으로 반등할 전망이다. KB증권은 삼성전자는 영업이익 추정치로 3분기 8조8000억원, 4분기 9조2000억원을 제시했다. 하반기 영업이익 추정치는 18조원으로, 전망대로 실적이 나오면 2021년 하반기(약 29조7000억원) 이후 4년만에 최대치다.",2025.08.29. 오전 7:53,한국경제,https://n.news.naver.com/mnews/article/015/0005177168,positive,0.9999,1
"삼성전자, 2025년형 TV·모니터에 MS AI '코파일럿' 적용","삼성전자가 2025년형 TV·모니터에 마이크로소프트의 생성 인공지능(AI) '코파일럿'을 탑재한다고 오늘(28일) 밝혔습니다.
구체적으로 TV는 2025년형 마이크로RGB, 네오 QLED, OLED, 더 프레임 프로, 더 프레임, QLED 모니터는 2025년형 M7, M8, M9 모델에 적용됩니다.
코파일럿은 음성 기반의 상호작용을 통해 콘텐츠 연관 정보 제공, 대화를 통한 학습 지원, 자연스러운 일상 대화 등을 제공합니다.
""서울 중구에서 토요일에 하이킹 하기 좋은 날씨인가요?"" 같은 대화는 물론 ""나와 대화를 통해 외국어 실력을 키워주면 좋겠어"" 등이 가능합니다.
삼성전자는 사용자들이 타이젠 OS 홈 화면, 삼성 데일리 플러스, 클릭 투 서치 기능에서 코파일럿을 실행할 수 있다고 설명했습니다.
삼성전자는 최근 2025년형 AI TV에 탑재된 클릭 투 서치 기능에 향상된 빅스비를 적용한 데 이어 이번 코파일럿 탑재를 통해 삼성 AI 스크린의 새로운 사용자 경험을 확대한다는 방침입니다.
이상욱 삼성전자 영상디스플레이사업부 부사장은 ""코파일럿은 사용자가 원하는 정보를 더 빠르고 편리하게 제공하며 다양한 영역에서 맞춤형 경험을 선사할 것""이라며 ""마이크로소프트와의 긴밀한 협업의 결과로 AI 오픈 파트너십을 통해 AI TV의 새로운 기준을 제시해 나가겠다""고 말했습니다.
당신의 제보가 뉴스로 만들어집니다.
SBS Biz는 여러분의 제보를 기다리고 있습니다.
홈페이지 = https://url.kr/9pghjn",2025.08.28. 오전 9:07,SBS Biz,https://n.news.naver.com/mnews/article/374/0000459930,positive,0.9943,1
"삼성전자, 2025년형 TV·모니터에 MS ‘코파일럿’ 탑재","콘텐츠 검색·학습 지원·일상 대화까지…AI 스크린 기능 확장
삼성전자 2025년형TV에서 마이크로소프트의 생성형AI '코파일럿'을 사용할 수 있다.ⓒ삼성전자
삼성전자는 2025년형 TV와 모니터에 마이크로소프트(MS)의 생성형 AI ‘코파일럿’을 탑재한다고 28일 밝혔다. 적용 모델은 ▲TV: 2025년형 마이크로RGB, Neo QLED, OLED, 더 프레임 프로, 더 프레임 ▲모니터: 2025년형 M7, M8, M9 모델이다.
삼성전자는 앞서 2025년형 AI TV에 ‘클릭 투 서치(Click to Search)’와 향상된 ‘빅스비’를 탑재한 데 이어, 이번 코파일럿 적용으로 AI 스크린의 역할을 생활 전반으로 확대한다는 전략이다. 삼성은 AI 스크린을 단순 시청 기기를 넘어 사용자 일상을 돕는 생활 동반자로 규정하고 있다.
코파일럿은 음성 기반 상호작용을 통해 ▲콘텐츠와 연관된 정보 검색 ▲외국어 학습 지원 ▲사용자와의 자연스러운 대화와 공감 등 맞춤형 경험을 제공한다. 예컨대 “이별 후 기분을 풀어줄 만한 것을 찾아줘” “서울 중구에서 토요일에 하이킹하기 좋은 날씨인가요?” 같은 생활형 대화뿐 아니라, “대화를 통해 외국어 실력을 키워주면 좋겠다”는 학습 요청에도 대응한다.
사용자는 타이젠 OS 홈 화면, 삼성 데일리 플러스, 클릭 투 서치 기능을 통해 코파일럿을 실행할 수 있다.
이상욱 삼성전자 영상디스플레이사업부 부사장은 “코파일럿은 사용자가 원하는 정보를 더 빠르고 편리하게 제공하며 다양한 영역에서 맞춤형 경험을 선사한다”며 “AI 오픈 파트너십을 통해 AI TV의 새로운 기준을 제시하겠다”고 말했다.
데이비드 워싱턴 마이크로소프트 AI 파트너 총괄 매니저는 “삼성과의 협업으로 TV가 단순 시청 기기를 넘어 콘텐츠를 찾고 묻고 일상을 나누는 플랫폼으로 진화했다”며 “삼성 TV의 코파일럿은 사용자의 생활을 함께하는 AI 동반자”라고 강조했다.
한편, 삼성전자는 코파일럿 탑재에 이어 글로벌AI기업들과의 오픈 파트너십을 통해 AI서비스를 지속적으로 확장해 나갈 예정이다.",2025.08.28. 오전 10:02,데일리안,https://n.news.naver.com/mnews/article/119/0002995996,positive,0.9997,1
"삼성전자, 후드 일체형 인덕션 공개…내년 한국·유럽 출시","유럽 가전전시회 IFA2025서 공개
터보슬림팬 적용···소음·효율 잡아
무광 처리로 고급화, 화구 경계 없어
삼성전자가 9월 유럽 최대 가전 전시회 IFA2025에서 공개할 후드일체형 인덕션 ‘인피니트 라인 후드일체형 인덕션’.사진=삼성전자
[서울경제]
삼성전자(005930)
가 5일(현지 시간)부터 독일 베를린에서 열리는 유럽 최대 가전 전시회 'IFA 2025'에서 후드일체형 인덕션 신제품인 '인피니트 라인 후드일체형 인덕션'을 공개한다.
후드일체형 인덕션은 요리 중 발생하는 냄새, 연기를 흡입하는 팬과 필터가 인덕션에 내장된 제품이다. 흡입된 냄새와 연기는 인덕션 하단의 덕트를 통해 배출되거나 필터를 통해 걸러진다. 주방 천장에 별도의 후드 설치하지 않아도 되기 때문에 넓은 공간감을 가진 오픈형 주방 인테리어를 구현할 수 있고, 후드 설치에 드는 비용과 시간까지도 절감할 수 있다. 후드일체형 인덕션은 최근 유럽을 중심으로 큰 인기를 끌고 있으며 시장도 빠르게 성장하고 있다.
신제품에는 공기저항을 최소화하는 '터보 슬림팬'을 탑재해, 강력한 풍량으로 빠르게 냄새와 연기를 제거하면서도 소음이 적다. 에너지 효율도 유럽 기준 A++ 등급을 구현했다.
인덕션 상판 소재에는 견고한 고경도 글라스가 적용됐다. 고급스러운 무광 질감으로 품격 있는 주방 인테리어를 완성할 수 있을 뿐 아니라 내구성도 강하다. 또 음식물이나 지문이 묻더라도 손쉽게 제거할 수 있는 오염방지 코팅이 적용돼 관리가 용이하다.
이번 신제품은 화구의 경계가 없어 소형팬부터 사각팬까지 다양한 용기를 편리하게 사용할 수 있는 '콰트로 플랙스' 존이 적용됐다. 콰트로 플랙스 존은 촘촘하게 엮인 4개의 코일로 넓은 면적을 사각지대 없이 균일하게 가열하기 때문에 많은 재료를 한 번에 요리 할 수 있다.
제품은 2026년 국내와 유럽 시장에 출시될 예정이다.
문종승 삼성전자 DA사업부 부사장은 ""이번 신제품은 최근 주방 인테리어 트렌드에 맞춘 후드일체형 디자인에 강력한 성능, 고경도 글라스까지 갖췄다""며 ""앞으로도 기술과 성능은 물론 디자인 트렌드까지 앞서 나가는 제품을 지속적으로 선보일 것""이라고 말했다.",2025.08.27. 오전 9:06,서울경제,https://n.news.naver.com/mnews/article/011/0004525635,positive,0.9999,1
"TV랑 맞춤형 대화를…삼성전자, TV·모니터에 '코파일럿' AI 탑재","콘텐츠와 연관된 정보 제공
자연스러운 대화도 가능
마이크로소프트의 생성형 AI '코파일럿'이 탑재된 삼성 TV의 모습. 사진제공=삼성전자
[서울경제]
삼성전자(005930)
가 2025년형 TV와 모니터에 마이크로소프트의 생성형 인공지능(AI) '코파일럿'을 탑재한다고 28일 밝혔다.
코파일럿은 음성 기반의 상호작용을 통해 콘텐츠 연관 정보 제공, 대화를 통한 학습 지원, 자연스러운 일상 대화 등을 제공한다.""우울한 기분을 풀어줄 만한 것을 찾아줘""나 ""서울 중구에서 토요일에 하이킹 하기 좋은 날씨인가요?"" 같은 대화는 물론 ""나와 대화를 통해 외국어 실력을 키워주면 좋겠어"" 등 맞춤형 경험을 할 수 있다.
TV 사용자들은 타이젠 OS 홈 화면, 삼성 데일리 플러스, 클릭 투 서치 기능에서 코파일럿을 실행할 수 있다.
삼성전자는 최근 2025년형 AI TV에 탑재된 '클릭 투 서치' 기능에 향상된 '빅스비(Bixby)'를 확대 적용했다. 코파일럿 탑재까지 더해지면서 삼성 AI 스크린의 새로운 사용자 경험을 확대한다는 계획이다. 코파일럿을 비롯해 글로벌 AI 기업들과의 오픈 파트너십 범위도 넓힌다.
이상욱 삼성전자 영상디스플레이사업부 부사장은 ""코파일럿은 사용자가 원하는 정보를 더 빠르고 편리하게 제공하며 다양한 영역에서 맞춤형 경험을 선사할 것""이라며 ""마이크로소프트와의 긴밀한 협업의 결과로, AI 오픈 파트너십을 통해 AI TV의 새로운 기준을 제시해 나가겠다""고 말했다.",2025.08.28. 오전 10:05,서울경제,https://n.news.naver.com/mnews/article/011/0004526176,neutral,0.9451,0
"삼성전자, 으뜸효율가전 매출 20% 이상 늘었다","고효율 가전제품 구매시 최대 30만원 환급
전기료 절감 효과가 소비자 수요 이끌어내
삼성전자의 에너지소비효율 1등급 가전제품 판매가 정부의 ‘으뜸효율 가전제품 환급사업’에 동참한 지난 2개월간 전년 동기 대비 약 20% 증가했다. [사진 제공 = 삼성전자]
삼성전자는 정부의 ‘으뜸효율 가전제품 환급사업(으뜸가전사업)’에 동참한 이후 지난 2개월간 에너지소비효율 1등급 가전제품 판매가 전년 동기 대비 약 20% 늘었다고 30일 밝혔다.
으뜸가전사업은 산업통상자원부 총괄·한국에너지공단 주관으로 에너지소비효율 1등급 가전제품을 구매할 경우 구매 금액의 10%, 1인당 최대 30만원까지 환급해주는 사업이다.
삼성전자는 에너지를 절감하는 혁신 인공지능(AI) 기능을 갖춘 에너지소비효율 1등급 가전을 선보이는 동시에 으뜸가전사업에 대한 고객 안내를 강화하고 다양한 구매 혜택을 제공하며 고효율 가전제품 확대에 적극 동참해왔다.
최대 30만원의 정부 환급 혜택과 삼성전자가 제공하는 최대 10% 삼성전자 멤버십 포인트 등 다양한 구매 혜택에 더해 고효율 가전 구매로 인한 실질적인 전기료 절감 효과가 소비자 수요를 이끌어냈다는 분석이다.
특히 삼성전자 고효율 ‘AI 가전 3대장’인 에어컨·세탁기·냉장고는 기본 성능은 물론 에너지효율을 크게 높여주는 혁신 AI 기능을 바탕으로 전기료 절감을 중시하는 소비자 호응을 받아 판매를 견인하고 있다.
고효율 에어컨과 세탁기 판매는 전년보다 20% 이상 대폭 늘어났으며 냉장고 판매도 15% 이상 상승했다. 에너지효율 1등급 가전의 인기에 힘입어 지난 7~8월 두 달간 전체 삼성전자 가전 판매 중 에너지소비효율 1등급 가전 매출이 약 40%를 차지했다.
김용훈 삼성전자 한국총괄 상무는 “에너지소비효율 1등급 제품 중에서도 AI 가전 3대장이 높은 에너지효율과 AI 기능 등으로 큰 인기를 얻어 판매를 견인했다”며 “삼성전자의 고효율 가전들을 다양한 혜택들을 통해 만나보시길 바란다”고 밝혔다.",2025.09.30. 오후 1:42,매일경제,https://n.news.naver.com/mnews/article/009/0005567272,positive,0.9999,1
삼성전자 에너지소비효율 1등급 가전 판매량 20% 증가,"삼성전자는 에너지소비효율 1등급 가전제품 판매가 정부의 '으뜸효율 가전제품 환급사업'에 동참한 지난 2개월간 전년 동기 대비 약 20% 증가했다고 30일 밝혔다. 모델들이 제품을 살펴보고 있다. /삼성전자 제공
삼성전자는 자사 에너지소비효율 1등급 가전제품 판매가 정부의 ‘으뜸효율 가전제품 환급사업’(으뜸가전사업)‘에 동참한 지난 2개월간 전년 동기 대비 약 20% 증가했다고 30일 밝혔다.
으뜸가전사업은 산업통상자원부 총괄, 한국에너지공단 주관으로 에너지소비효율 1등급 가전제품을 구매할 경우 구매 금액의 10%, 1인당 최대 30만원까지 환급해주는 사업이다.
삼성전자는 으뜸가전사업에 발맞춰, 에너지를 절감하는 혁신 AI 기능을 갖춘 에너지소비효율 1등급 가전을 선보이는 한편 으뜸가전사업에 대한 고객 안내를 강화하고 다양한 구매 혜택도 제공해 고효율 가전 제품 확대에 동참해왔다.
최대 30만원의 정부 환급 혜택과 삼성전자가 제공하는 최대 10% 삼성전자 멤버십 포인트 등 다양한 구매 혜택에 더해 고효율 가전 구매로 인한 실질적인 전기료 절감 효과가 소비자 수요를 이끌어 낸 것으로 분석된다.
특히 삼성전자 고효율 ‘AI 가전 3대장’인 에어컨·세탁기·냉장고는 기본 성능은 물론 에너지효율을 크게 높여주는 AI 기능을 갖춰, 전기료 절감을 중시하는 소비자 호응을 받아 판매를 견인하고 있다. 고효율 에어컨과 세탁기 판매는 전년보다 20% 이상 대폭 늘어났으며, 냉장고 판매도 15% 이상 상승했다.
에너지효율 1등급 가전의 인기에 힘입어 7~8월 두 달간 전체 삼성전자 가전 판매 중 ‘에너지소비효율1등급’ 가전 매출이 약 40%를 차지했다.
김용훈 삼성전자 한국총괄 상무는 “에너지소비효율1등급 제품 중에서도 ‘AI 가전 3대장’이 높은 에너지효율과 AI 기능을 모두 갖춰 소비자들로부터 큰 인기를 얻어 판매를 견인했다”며 "" 삼성전자의 고효율 가전들을 다양한 혜택을 통해 만나보시길 바란다 “고 말했다.",2025.09.30. 오전 9:21,조선비즈,https://n.news.naver.com/mnews/article/366/0001111891,positive,0.9998,1
삼성전자 으뜸효율가전 매출 20% 증가… AI가 견인,"삼성전자의 에너지소비효율 1등급 가전제품 판매가 정부의 '으뜸효율 가전제품 환급사업'에 동참한 지난 2개월간 전년 동기 대비 약 20% 증가했다. 삼성전자 제공
삼성전자의 에너지소비효율 1등급 가전제품 판매가 정부의 '으뜸효율 가전제품 환급사업(으뜸가전사업)'에 동참한 지난 2개월간 전년 동기 대비 약 20% 증가한 것으로 나타났다.
30일 업계에 따르면 '으뜸가전사업'은 산업통상자원부 총괄, 한국에너지공단 주관으로 에너지소비효율 1등급 가전 제품을 구매할 경우 구매 금액의 10%, 1인당 최대 30만원까지 환급해주는 사업이다.
삼성전자는 으뜸가전사업에 발맞춰, 에너지를 절감하는 혁신 인공지능(AI) 기능을 갖춘 에너지소비효율 1등급 가전을 선보이는 한편 으뜸가전사업에 대한 고객 안내를 강화하고 다양한 구매 혜택도 제공해 고효율 가전 제품 확대에 적극 동참해왔다.
최대 30만원의 정부 환급 혜택과 삼성전자가 제공하는 최대 10% 삼성전자 멤버십 포인트 등 다양한 구매 혜택에 더해 고효율 가전 구매로 인한 실질적인 전기료 절감 효과가 소비자 수요를 이끌어 낸 것으로 분석된다.
특히 삼성전자 고효율 'AI 가전 3대장'인 에어컨·세탁기·냉장고는 기본 성능은 물론 에너지효율을 크게 높여주는 혁신 AI 기능을 갖춰, 전기료 절감을 중시하는 소비자 호응을 받아 판매를 견인하고 있다. 고효율 에어컨과 세탁기 판매는 전년보다 20% 이상 대폭 늘어났으며, 냉장고 판매도 15% 이상 상승했다.",2025.09.30. 오후 6:19,파이낸셜뉴스,https://n.news.naver.com/mnews/article/014/0005414828,positive,0.9998,1
삼성전자 “으뜸효율가전 매출 20% ↑”,"삼성전자는 정부의 '으뜸효율 가전제품 환급사업'에 동참한 7월과 8월 고효율 가전 매출이 전년 동기 대비 약 20% 증가했다고 30일 밝혔다.
으뜸가전사업은 산업통상자원부 총괄, 한국에너지공단 주관으로 에너지소비효율 1등급 가전 제품을 구매할 경우 구매 금액의 10%, 1인당 최대 30만원까지 환급하는 사업이다.
삼성전자의 에너지소비효율 1등급 가전제품 판매가 정부의 '으뜸효율 가전제품 환급사업'에 동참한 지난 2개월간 전년 동기 대비 약 20% 증가했다.
삼성전자 고효율 'AI 가전 3대장'인 에어컨·세탁기·냉장고는 에너지효율을 크게 높여주는 혁신 AI 기능으로 판매를 견인한 것으로 나타났다.
고효율 에어컨과 세탁기 판매는 전년보다 20% 이상 증가했다. 냉장고 판매는 15% 이상 상승했다.
에너지효율 1등급 가전 인기에 힘입어 7~8월 두 달간 전체 삼성전자 가전 판매 중 에너지소비효율 1등급 가전 매출 비중이 약 40%를 차지했다.
삼성전자는 최대 10% 멤버십 포인트 등 다양한 구매 혜택을 더해 소비자 수요를 이끌어냈다.
김용훈 삼성전자 한국총괄 상무는 “에너지소비효율1등급 제품 중에서도 AI 가전 3대장이 높은 에너지효율과 AI 기능으로 소비자로부터 큰 인기를 얻어 판매를 견인했다”고 말했다.
삼성전자의 에너지소비효율 1등급 가전제품 판매가 정부의 '으뜸효율 가전제품 환급사업'에 동참한 지난 2개월간 전년 동기 대비 약 20% 증가했다.
한편 LG전자도 에너지소비효율 1등급 가전제품 판매가 지난 7~8월 전년 동기 대비 20% 증가했다. 같은 기간 전체 가전 판매 중 에너지소비효율 1등급 가전 매출 비중은 약 40%였다.
LG전자 고효율 가전은 핵심 부품 기술인 코어테크가 주효하다. 대표적인 인버터 기술은 모터와 컴프레서의 회전 속도를 정밀하게 제어해 불필요한 에너지 소비를 줄인다.",2025.09.30. 오전 9:44,전자신문,https://n.news.naver.com/mnews/article/030/0003355906,positive,0.9999,1
상반기 중간배당 기업 26%↑…삼성전자 4조9천억원 배당,"리더스인덱스 분석…총액 12.7조원, 전년比 1.8조원 늘어
""밸류업 정책·상법 개정 흐름 영향""
상장사 배당금 (PG)
[박은주 제작] 사진합성·일러스트
(서울=연합뉴스) 한지은 기자 = 올해 상반기 중간배당을 실시한 기업이 늘면서 배당 총액이 전년 동기 대비 1조8천억원가량 증가한 것으로 나타났다.
30일 기업분석연구소 리더스인덱스가 국내 상장사 2천688곳의 상반기 배당 현황을 조사한 결과, 작년 동기(107곳)보다 26.2% 늘어난 135곳이 배당을 실시한 것으로 집계됐다.
배당 총액은 작년 10조8천379억원에서 17.0% 증가한 12조6천763억원이었다. 보통주 평균 시가 배당률은 0.15%포인트 늘어난 1.44%였다.
올해 새롭게 중간배당에 나선 기업은 48곳이다.
HD현대 계열 4곳(HD한국조선해양·HD현대중공업·HD현대일렉트릭·HD현대미포)과 LG, 포스코인터내셔널, 한국타이어앤테크놀로지, 롯데쇼핑 등이 새롭게 대열에 들었다.
올해 1·2분기 연속 배당한 기업은 26곳이며, 이 중 2년 연속 분기 배당을 이어간 기업은 18곳이다.
삼성전자, 현대차, KB금융, 신한지주, SK하이닉스, 포스코홀딩스, SK텔레콤, 하나금융지주, 우리금융지주, KT, HD현대, JB금융지주, CJ제일제당, 케이카, 씨젠, 아이마켓코리아, 효성ITX, 브랜드엑스코퍼레이션이 해당한다.
삼성전자
[연합뉴스 자료사진]
기업별로 보면 삼성전자가 상반기 총 4조9천11억원을 배당하며 1위에 올랐다. 작년 상반기(4조9천43억원)와 비슷한 규모다.
2위인 현대차는 전년 동기 대비 23.8% 늘어난 1조3천15억원을 배당했다. 증감액 기준 전체 상장사 중 최대였다.
이어 KB금융은 11.6% 늘어난 6천700억원, 신한지주는 1.2% 증가한 5천552억원을 배당했다. SK하이닉스는 25.3% 늘어난 5천178억원이었다.
하나금융지주는 46.5% 증가한 5천3억원을 배당하며 상위 10개사 중 가장 높은 증가율을 기록했다.
올해 새롭게 중간배당에 나선 기업 중에서는 HD한국조선해양이 2천263억원으로 최대 규모였다.
이어 LG(1천542억원), HD현대중공업(1천483억원), 포스코인터내셔널(1천449억원), 에이피알(1천344억원)이 뒤를 이었다.
개인 배당금으로는 홍라희 리움미술관 명예관장이 719억원을 배당받으며 1위에 올랐고, 이재용 삼성전자 회장은 714억원으로 2위를 차지했다.
3위는 정몽구 현대차그룹 명예회장으로, 현대차 배당 확대 영향으로 작년보다 148억원 늘어난 671억원을 수령했다.
리더스인덱스는 ""밸류업(기업가치 제고) 정책과 상법 개정 흐름에 맞춰 중간배당을 확대하는 추세가 뚜렷해졌다""며 ""다만 여전히 전체 상장사의 5%가량만 중간배당을 실시해 개선 여지는 크다""고 분석했다.",2025.09.30. 오전 6:01,연합뉴스,https://n.news.naver.com/mnews/article/001/0015657076,positive,0.9999,1
